,FracImgCells,SegQS,fracPBG,Otsu:CD11c,Otsu:CD21,Otsu:CD4,Otsu:CD8,Otsu:Ki67,M/SD:CD11c,M/SD:CD21,M/SD:CD4,M/SD:CD8,M/SD:Ki67,Cell/BG:CD11c,Cell/BG:CD21,Cell/BG:CD4,Cell/BG:CD8,Cell/BG:Ki67,Tissue,meanInt:CD11c,meanInt:CD21,meanInt:CD4,meanInt:CD8,meanInt:Ki67
10,0.5848130983892023,1.0286283746543907,0.44784508212150653,24.478976141580425,8.969425836246737,12.357472350275984,18.90842583402377,15.614833278496974,0.3991838308728025,0.6324757887148881,0.4902118162749738,0.4057093396812509,0.4626782313822454,1856.476810659134,4419.029626240919,5071.787262536953,7250.923894057058,7810.527116685905,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
11,0.5024936685465128,0.4361264649004883,0.4124127960116818,417.4475407391934,84.37304645900196,10.609927606987076,17.153561446677912,570.5776046420235,0.4106286164999511,0.1945093935547443,0.5919298039084084,0.4242092059125581,0.0799670235462516,2425.114788936329,4190.166591770136,4603.619439272542,6347.6897466664195,1850.0464558069805,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
12,0.6765016368595054,1.234885739699628,0.320417267480613,16.20081995123941,6.800875328925556,9.3901728317248,14.5120033199229,14.41055847270557,0.4938299112196928,0.767626323730617,0.5821495300128774,0.4969413079224142,0.5235406990917693,2837.4522060203512,4395.427926298593,5790.461619681094,8075.655993034905,8979.673600854423,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
13,0.26306049075835813,0.3934359151170588,0.6592684346854625,830.0841168592758,209.6309901657476,21.401060638849494,30.79196171717914,254.97568568308537,0.5106182898494306,0.1386891458853422,0.4306691144660591,0.301703817254622,0.1485247363499076,2234.511672653611,5588.025936712442,10958.316900429963,14202.193090770996,2588.120452183438,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
14,0.5492895597633063,0.9304058919147558,0.39223590863051283,7.48862774732308,37.34988288938128,10.134979846748202,14.667536306759418,148.39090469335756,0.6740415641231761,0.2873960177597919,0.7016446591955909,0.484594828290771,0.1884016232087167,2391.566329923436,3424.271226093174,6300.460702377046,7338.344553295224,2117.478895759491,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
15,0.7406876476376497,1.1000716661987446,0.20023497386198333,4.220438699701732,28.87468163491153,6.625869411735987,10.221189657902322,112.65933002471976,0.8124305802570516,0.3594095633537952,0.7967135951525887,0.5959681431515751,0.206453309901273,1462.9285968984912,1416.1992227820804,2595.661701743892,3147.885143135696,1354.3331299738145,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
16,0.4994095833817162,0.6587436203367443,0.29633891821203195,1028.2420121162895,105.1488854713668,10.90447996322309,21.76847832664961,307.69792370317526,0.4265346828516217,0.1806712417228422,0.6172002028225138,0.3591607667345359,0.1279701749460522,1725.4406975423165,2679.673336027732,4034.9487136365474,4619.336157550532,1606.8444961496527,lymph_nodes,1.3054754474993833,1.6991469721733075,2.5277436741986117,2.6297999306118216,1.198346296673591
0,0.8076435371208801,0.5170787742399594,0.26112862110944,48.42694547314365,14.274713567278022,33.255793698750296,35.610920354245955,34.672781952778905,0.2436006589361966,0.4479966817911723,0.2955855797082097,0.445712347059532,0.3130155597711284,1066.6344214012593,1016.0549150621025,2520.075253848984,726.9073272721206,2386.514690036864,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
1,0.7587394030444432,0.23595549698747176,0.09384083034015643,2352.3934772736275,152.60675795990142,596.9281240431997,31.544051140056915,300.90063997852883,0.1096044153742269,0.1380092680822405,0.2705571629674062,0.4105062417324827,0.1014423289521399,721.0968885384972,1362.6246155141496,868.3531501927282,764.127827801807,593.4496972730552,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
2,0.7791992856401506,-0.26462782834595094,0.8179952045146018,333.6497866385968,34.941809886718545,3539.908359883094,205.1019289265967,7335.341067168868,0.0986263052585195,0.2914724415551674,0.0288734115558261,0.1130237044325356,0.0255371480514333,463.6193921613679,810.3243278425182,601.2841557692664,1514.4148508495284,993.3192191168746,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
3,0.9106638501746288,0.8319915663910435,0.09451722737559855,41.1322198199272,11.340002963621073,28.842809617248054,17.808605678311093,35.09702102730516,0.2566144768330588,0.615235211603719,0.3147446888276756,0.4670697528054349,0.3147130145647882,1224.5298712183169,750.565458624175,2071.414988140762,704.0648134942873,2968.1127760162763,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
4,0.8484566621224064,0.4126766860196481,0.0593827294713077,3347.297521020773,80.21179491166552,13.835912215001986,24.19895644329489,240.051990251799,0.1259907015814672,0.1809606760961148,0.4174067314660419,0.3418400767805048,0.1088460253536949,577.9934892467603,1528.8398176478495,578.1593740405766,876.5624855010043,1262.873563649218,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
5,0.7943553257542137,0.8115506492079627,0.1036344399510162,31.800830548760075,6.98560166947426,31.235902859880746,28.736396348166245,29.59255702383662,0.3056410667847876,0.6895180609774826,0.2987425314306616,0.5043652857088237,0.318373930669384,1528.6949685747993,887.4853473399497,2269.8938449273815,788.0421932706879,2383.0790363327724,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
6,0.6521305827517152,0.5505125539312273,0.3891101219074117,66.79593267442222,24.58321501154472,169.4163456660201,63.72905166353463,101.43481501150376,0.2038742209733458,0.3328460587333262,0.1346160492564686,0.2187807496726016,0.1678390079338775,512.9876650412597,572.4566829708202,540.8999929530434,701.8217574838056,653.4003721548512,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
7,0.8754581598107234,0.3478344119558548,0.467114973163548,89.96724222411319,18.68779115951785,56.43298749794024,21.561028266977804,45.248686658513215,0.1778101954161521,0.3935330038650604,0.2376118293840696,0.4091769888349588,0.2910462406148502,833.5474845360519,925.4686173351133,2596.0013131216206,642.5961036564955,3466.9530327433026,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
8,0.610260673594206,0.2019708669948967,0.48460719289520143,217.8575282053769,214.10716472920203,120.11800682674624,67.33755049723318,153.31064951090448,0.1123980720231401,0.1154117963633594,0.1510581669823366,0.2065251370571236,0.1429757364351544,537.644100501368,511.2656778793628,558.6532737945555,779.8425973240865,660.1830379574918,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
9,0.4941563466783482,0.19591691138615502,0.5109786394182012,50.635057413606845,30.91863053624257,100.1777825927056,30.935284947066627,50.11359681871129,0.2810959131953208,0.2323085195362182,0.1602447121957929,0.3501622879568205,0.2457143664135538,891.7978624587987,877.9559710661177,2026.5350925856872,2007.0612746275292,895.7074514549777,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
10,0.843905612954912,1.003474352504619,0.029453970441540925,7.809600152334713,88.71653138952892,7.8414762736269905,14.544966169603,158.0513705296509,0.5826412308290775,0.4407774798511354,0.6614192568768252,0.5820550712472187,0.1635645358981869,897.3424027992172,1307.5367067993268,821.1216178247844,781.2259133808046,1000.6564354249598,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
11,0.8636197896248367,0.27070923320737744,0.08174445483734269,99.70215247847226,154.59195662482853,20.79339523898424,21.9635275045697,263.9010502822421,0.1456914702686375,0.1302035082715454,0.4854149468448071,0.3885915314637162,0.1069756810131669,597.005198872805,924.6411794309033,524.757652369297,791.4830234419017,1925.8988796326425,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
12,0.8104242571909381,0.41663196991054585,0.06861254575974732,33.662552556458834,97.36314626210512,12.84826974494274,29.314089776765204,164.61692591380017,0.2520796892428993,0.2016074560899156,0.4734195796889694,0.3969336610995395,0.1299513251883531,635.9758255776851,985.6356774008574,799.6983929384721,734.0855659948661,1456.828402241735,spleen,0.9534908531221865,1.4909618879298658,0.9834515679161978,1.0541548693590714,2.13612794587536
0,0.41102097548884237,0.9930380479716011,0.22137300323941306,16.246131089009214,6.229338051647608,8.294478985984197,8.623715009979785,7.879513658692743,0.4426601466289177,0.8608068608323919,0.5840471906560395,0.7045159139617438,0.7174543282609851,1240.508158440149,1298.7237167702506,1013.5871854087584,1267.1420974124462,1216.2056234038378,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
1,0.5667691741539854,1.0821705638979227,0.32608800571456065,6.869777686137807,71.50921224363093,11.223269873937742,7.749106206477582,14.670159419306428,0.9340617689530384,0.6586011400393273,0.9012376014179512,0.7961737715788465,0.5717786510318593,1580.9534412386117,1510.4814097464098,1436.8388295850416,1298.1323385905241,1161.85328717498,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
2,0.7254698268983462,1.0456647974117237,0.2018614407566218,3.8001026713815937,7.147576111667356,5.506666592886917,5.473503570851478,19.79375933189975,0.9375499903812822,0.9242157337798996,1.1541161868347318,0.9801976494516412,0.3916476589138479,1382.3629851652206,1660.6639113635438,2227.994275198983,2388.7691733807833,2496.2542497475824,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
3,0.4320674692403105,0.7142750664372313,0.17398851803274593,16.139395493816433,4.908293819560356,10.6481471295713,12.255382073788738,5.8131603207997005,0.4257582045140525,0.8658605512124669,0.6612196069285649,0.616346787024301,0.7935076528519668,948.334925958396,745.9112845104356,746.5786381326092,827.2217624702726,768.0188339347161,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
4,0.5934262578400983,0.21305697676072077,0.38645077893321367,55.17158383024709,11.365431757333486,352.9229009867704,40.893799827208106,19.253587003312443,0.215505338379934,0.5583611943870087,0.0908869314513811,0.2722323559865838,0.3922570987646337,602.5924143600035,1725.0609866888774,322.66255256317066,968.2369270069427,1119.7286021854131,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
5,0.7063981330918938,0.8933438728341209,0.30278845085709094,7.329835165739562,4.56065076127735,5.565650406002177,8.707604834101234,24.351948948863303,0.7250443449031003,0.9595732918824456,0.9124700205138664,0.7471557862752014,0.3519878995061714,1390.5450700220285,2002.386099260982,2685.7219119790584,2991.228445215718,3319.15171452161,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
6,0.5823018028907149,1.0994006726917114,0.35596904029058674,11.7448729058177,51.94133243260822,7.434822270248193,9.902307103939856,20.33049042236744,0.8840849644671277,0.703672809899808,0.9209741743976396,0.7888490076312082,0.589443251771221,1968.1011527643814,1947.919842136079,1777.7658065077394,1565.7791856172344,1412.726004246469,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
7,0.22171102684180446,0.316021322416164,0.6156210169139269,983.2240686827322,7.340131439793661,14.722751659414,29.68594734682138,177.4978811102738,0.5053449845459729,0.5598924094699351,0.4808743794423596,0.311432028201231,0.1958930242109958,2251.5801792552556,1583.2587065940427,5046.367779126184,6425.656125826399,1760.3257248207985,thymus,1.1017399315345295,0.8341169174323784,1.875855978512009,1.608602184026577,0.8246931284623229
0,0.3075442259533885,-0.4349980658969427,0.8190647514173836,649.4170316400098,10542.216067073014,322.7318160627999,1473.2360090633067,190.42281981344172,0.0743718315559413,0.0230781118270639,0.1151455939609868,0.0506270836038927,0.1178136889101682,17952.063807166323,18157.537325703543,20975.95807020889,17205.082269931117,11802.157604631411,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
1,0.2553485477146186,0.8088823311434624,0.38935397725567855,24.43367757842139,4.782199297834899,8.788008747341268,51.48984031854574,49.66433124282541,0.4970484991691508,0.781783258296058,0.68031927185045,0.4343737621949793,0.481602383741959,2052.9841086639476,1914.530671635996,2090.1584481705904,1689.8955255305132,1954.875725970396,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
2,0.3070937386898299,-0.4417323374438453,0.819929407183794,649.4183898848264,10538.876167205202,323.39469970173,1473.4412948843724,190.74742883569556,0.0743720033235553,0.0230758789667945,0.1151420398816839,0.0506243978311848,0.1177449355162046,17845.789467296658,17013.459053345814,20750.628240570702,16864.981922856197,11553.788413738275,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
3,0.12401336418735494,0.10056915202398864,0.5536396727399849,307.7481977186343,6.411222972898923,10.718616230428184,15.619820863263667,132.85409305651652,0.0956653881206369,0.6365153405717566,0.6868984942460292,0.5284193128282717,0.1662889237725051,41914.85282844344,1638.3245290747827,1116.0056481667307,1589.7046779131665,6202.667374350716,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
4,0.19891197662542923,0.9102205616885649,0.49350691566971694,31.676348319884863,7.932403587540889,5.632196130601517,11.227379709909352,34.051086175277064,0.3079450073851946,0.5631339084979748,0.7774962062544365,0.5566235179556343,0.328015219492402,5523.493365620686,2736.323655505858,2185.6633701428054,2024.5360994433277,3557.577943407784,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
5,0.12207069330559842,0.6401506322981547,0.34350063330250585,8.002909529942993,5.469821809866897,5.390248134031016,240.71516252404112,236.14939386920008,0.5443331028679609,0.6979250641786326,0.7134952500446233,0.1403585249672725,0.1446767991984517,1491.2362140612408,1672.0156027350276,1584.6924896712471,1674.935265357947,1928.7123835386942,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
6,0.275591863888165,0.060661608229966656,0.5425167406951065,20.96542638678524,97.17481937515896,18.94907215034661,85.26083222078248,58.15763265478937,0.3525076920208748,0.2664456882245613,0.4314106599745459,0.2451904465013177,0.3839172709179722,3183.520075423198,1845.4846209398215,1897.0701339383218,2245.61272902301,1789.4604051625302,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
7,0.11819116534314773,-0.4231661700274061,0.793324140065888,366.5230827095568,29.265865561093733,471.4496670854684,435.3529045363825,1089.657473707353,0.083031184820663,0.3487533761100467,0.079988974040978,0.0793230986328676,0.0494868361876336,22683.949703791823,988.7468025133094,79013.19558032027,57417.47737423906,27933.414106982385,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
8,0.18113308834182507,0.1958627815352298,0.7739146650708603,342.5817855027877,65.62428290034248,15.824986839340127,14.349597779564403,70.21585836121004,0.0869197374564095,0.296537088596073,0.5655732331466331,0.6544690409814367,0.2908318567900522,34275.15999715538,3283.718737134591,1442.0075063264371,1634.2458694462766,3089.406697861178,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
9,0.19217498163500893,-0.16804377592437744,0.4767022352817714,59.57786726259627,168.14391122341098,32.435542416270714,134.30807564626957,178.14280702804825,0.2758670152669126,0.2461967902542712,0.253721481828957,0.1489383339918204,0.1790214770386482,3242.557107173218,1322.0715431775332,3141.8678746870937,4636.953503002368,4627.971636627494,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
10,0.30745955769514555,0.2230967418464424,0.48762773583119084,190.3571892882705,6.536008183909246,4.62562909843304,7.592286020382978,27.37643445060878,0.1261037264704343,0.7599430527183696,0.8794130283859353,0.7430391150309623,0.4764774528643358,10537.485289186921,1774.4763478250452,1188.2957022716027,1421.6721263512993,2105.752509414147,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
11,0.12385957655764442,0.10322166241291084,0.5542794400073904,304.7011808807459,6.432256697362775,10.69813708005937,15.710494671424229,133.20428596354316,0.0962914725815989,0.6369197073580373,0.6870663291568367,0.5289128111553094,0.1661662048562764,42369.412762489475,1634.5650330190474,1114.9002178799426,1593.2383172296468,6172.532974972082,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
12,0.2571190180983432,0.6737245590882328,0.5276735772820245,75.943035529926,46.4480326645424,57.22727613099734,9.111928460215816,43.26852359192889,0.3759367382077678,0.370792560147429,0.3725369015275571,0.469500274020808,0.479968641315896,197.26555106110425,280.3813733422513,208.74069617226863,1047.9294007447986,1253.4989784087977,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
13,0.11645797930241582,0.6434672973773914,0.36046660827354904,40.61390385273645,5.730523916613721,8.438206248850769,7.149616354864598,101.12717082593774,0.2656784968443327,0.6543777356316045,0.7024225498009031,0.6432608117833901,0.2051419823045092,5791.160608147021,1635.3720128797438,1189.0752026160442,1528.2260894260548,4781.7449614315,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
14,0.1701078279118573,0.6399673943392048,0.4940693494228751,20.50974295667001,75.56460895342826,8.706846828373703,23.91429531208176,114.80779926115288,0.4311946749809022,0.4412210208211911,0.4973979528399974,0.4822400835224094,0.2584170632547863,1483.2955667309122,1269.290238691022,1796.0611859100277,1717.4517686529068,2993.74395039493,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
15,0.11117233228473151,0.6793590404223127,0.548278655908475,43.52529389302785,25.381838488608377,30.53997973934185,24.112193999932565,82.02070494653614,0.2939065734976741,0.513844833580206,0.3772597794286147,0.4791083858829233,0.3895268634652866,5022.816456456129,2208.682303305895,4474.89952438535,2522.1862030489747,2240.5261602633204,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
16,0.16063520147148272,0.7816512350757805,0.541403309141969,35.09837763314735,57.359017922295976,8.470799823605656,24.72399429616392,89.9289680451852,0.3108598308954355,0.3182801756049666,0.609141483619094,0.4822700753546928,0.2363329738473451,4257.951147052193,4717.88687434446,2581.1036575722997,1882.120094476503,3685.350677749298,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
17,0.13876615194450448,0.4792752732186348,0.6849476763246015,19.035402980924705,134.14004744651837,21.490048129194367,159.0826577542352,153.8625496210221,0.4084639236123912,0.1735503003656664,0.3310398940253994,0.2219058266307065,0.2027931342336192,2830.708132267684,7494.433457958786,5039.863252392939,4119.529985481734,6144.637771131197,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
18,0.275119648055274,0.06615787768913702,0.5434751613758281,21.01847439874009,97.13283624257106,18.757564803165828,85.26881392721721,58.1925048566016,0.3523358632752187,0.2666181060375352,0.4321520682368139,0.2451759021492035,0.3839354390215483,3180.521841361742,1849.7802272501604,1897.9357874766363,2244.8941286110157,1787.845189193734,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
19,0.15192163447836093,-0.011904892691521174,0.7618861681203922,45.819918884139724,242.9847437377701,51.46012050783397,373.4347418289882,188.3900834701292,0.244500661568489,0.117100803432354,0.2250578679897437,0.1091532791832838,0.1715314132163116,7981.137947433934,14917.785590006275,9376.219041637662,11256.734385248597,8354.530874714956,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
20,0.18998340655484938,0.7160050499207774,0.591925822881245,18.43347185105197,119.23618871299462,11.754497881307667,39.659885709284445,77.49970216010833,0.4252646814251126,0.2662979613360761,0.4795243240823438,0.3376342584748329,0.2373374750270655,2108.8228315168153,4278.893499809,3568.2734167754784,3164.919711241855,7101.067605754136,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
21,0.3580763565121238,-0.06710588319465949,0.49568812010486607,75.46661849618006,70.46251138295837,48.84298942436624,61.45247470470117,196.2401556152936,0.1847747214357252,0.1994579174124581,0.2313156575558783,0.2040444945315691,0.1149442678189999,6587.357533091125,9776.675706649445,14027.87165114095,10010.100614903296,11180.018830528506,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
22,0.17684664170213305,-0.6035908620407393,0.8322268774291895,3341.006817387335,29970.302921569302,1486.937002730814,4564.111457904797,639.4420377699857,0.0334293858588479,0.0187443771229205,0.0501787125318536,0.0271896805815233,0.0700267147263385,8063.657290101759,5406.975547754898,10856.280336763179,9656.529287047306,29440.826071288848,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
23,0.1929110703043022,-0.16912010477802553,0.48592334732423925,64.01159887637102,167.85648465709522,33.69542862936764,133.41161884178462,175.44629020895283,0.2735752123048298,0.2462203451166778,0.2524335625873723,0.1489530487796174,0.1798572997066868,3279.482140211708,1314.2135272715254,3157.884426497136,4681.527219568232,4585.775542007642,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
24,0.28121038533519244,-0.3091362140238171,0.5785206985955889,354.14774039917967,710.1398067824773,316.3789484760709,891.996732371073,876.2413098750129,0.0813605540526011,0.062644729061638,0.0927000406268459,0.0545053861384551,0.0543188660669362,9100.915890162638,12700.763162968091,17494.694627317494,28302.581218043626,18335.963230950423,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
25,0.2799733025410721,0.8543671874515582,0.25009627501250126,20.563398088793377,4.684565897635657,5.302673970404006,7.802820138350264,30.279786940105417,0.3802657289827091,0.8346930956424782,0.8678583166961858,0.7247268069459656,0.4700567855859929,2534.9138640643982,1765.2448763493214,1599.0691561965177,1349.8528425884897,1955.5668014057253,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
26,0.27560255766627717,0.06164762662592451,0.5425168351445697,20.96525976745692,97.17409694247388,18.949033188491587,85.25985634699369,58.15716155455988,0.352509853815905,0.2664477334491208,0.4314140965031653,0.2451921877832392,0.3839198301964158,3183.1180151475905,1845.2207571582192,1896.8125233029036,2245.3390914345737,1789.2393653587712,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
27,0.1516448748218561,-0.012223175402887684,0.7618844468346526,45.915434740664,243.1718534533648,51.43703217441334,372.3815372300685,188.61394060566792,0.2437813602327089,0.1170430104685222,0.2251546757208486,0.1093995883490346,0.1716003715516857,7994.5878154844695,14883.243262693888,9330.38358072311,11111.631191220134,8317.132457939799,large_intestine,0.842542658554771,0.7881056975002985,0.8956263323321901,0.8309641073464569,0.8786683154552969
